ï»¿Regiao - Sigla,Estado - Sigla,Municipio,Revenda,CNPJ da Revenda,Nome da Rua,Numero Rua,Complemento,Bairro,Cep,Produto,Data da Coleta,Valor de Venda,Valor de Compra,Unidade de Medida,Bandeira
SE,SP,JAU,AUTO POSTO TITAN DE JAHU LTDA, 11.000.641/0001-62,AVENIDA DUDU FERRAZ,1110,,JARDIM SANTA ROSA,17209-255,GASOLINA,06/08/2026,"5,87",,R$ / litro,BRANCA
SE,SP,JAU,AUTO POSTO TITAN DE JAHU LTDA, 11.000.641/0001-62,AVENIDA DUDU FERRAZ,1110,,JARDIM SANTA ROSA,17209-255,ETANOL,06/08/2026,"2,77",,R$ / litro,BRANCA
SE,SP,ITANHAEM,AUTO POSTO PRAIAS DO SUL LTDA, 10.624.158/0001-96,AVENIDA HARRY FORSSELL,340,,BELAS ARTES,11746-694,GASOLINA,06/08/2026,"6,99",,R$ / litro,IPIRANGA
SE,SP,ITANHAEM,AUTO POSTO PRAIAS DO SUL LTDA, 10.624.158/0001-96,AVENIDA HARRY FORSSELL,340,,BELAS ARTES,11746-694,GASOLINA ADITIVADA,06/08/2026,"6,99",,R$ / litro,IPIRANGA
SE,SP,ITANHAEM,AUTO POSTO PRAIAS DO SUL LTDA, 10.624.158/0001-96,AVENIDA HARRY FORSSELL,340,,BELAS ARTES,11746-694,ETANOL,06/08/2026,"3,89",,R$ / litro,IPIRANGA
SE,SP,SUZANO,AUTO POSTO FRANCISCO MARENGO LTDA, 11.614.172/0001-71,AVENIDA FRANCISCO MARENGO,1852,,JARDIM DONA BENTA,08694-000,GASOLINA,06/08/2026,"6,29",,R$ / litro,BRANCA
SE,SP,SUZANO,AUTO POSTO FRANCISCO MARENGO LTDA, 11.614.172/0001-71,AVENIDA FRANCISCO MARENGO,1852,,JARDIM DONA BENTA,08694-000,GASOLINA ADITIVADA,06/08/2026,"6,39",,R$ / litro,BRANCA
SE,SP,SUZANO,AUTO POSTO FRANCISCO MARENGO LTDA, 11.614.172/0001-71,AVENIDA FRANCISCO MARENGO,1852,,JARDIM DONA BENTA,08694-000,ETANOL,06/08/2026,"3,69",,R$ / litro,BRANCA
SE,SP,LORENA,POSTO SETE LORENA LTDA, 11.326.281/0001-93,AVENIDA SETE DE SETEMBRO,817,,BAIRRO DA CRUZ,12606-150,GASOLINA,06/08/2026,"6,27",,R$ / litro,BRANCA
SE,SP,LORENA,POSTO SETE LORENA LTDA, 11.326.281/0001-93,AVENIDA SETE DE SETEMBRO,817,,BAIRRO DA CRUZ,12606-150,ETANOL,06/08/2026,"3,87",,R$ / litro,BRANCA
SE,SP,JAU,TREZE DE MAIO-COMERCIO DE COMBUSTIVEIS LTDA., 12.207.790/0001-60,RUA TREZE DE MAIO,774,,SANTO ANTONIO,17202-180,GASOLINA,06/08/2026,"6,69",,R$ / litro,IPIRANGA
SE,SP,JAU,TREZE DE MAIO-COMERCIO DE COMBUSTIVEIS LTDA., 12.207.790/0001-60,RUA TREZE DE MAIO,774,,SANTO ANTONIO,17202-180,GASOLINA ADITIVADA,06/08/2026,"6,99",,R$ / litro,IPIRANGA
SE,SP,JAU,TREZE DE MAIO-COMERCIO DE COMBUSTIVEIS LTDA., 12.207.790/0001-60,RUA TREZE DE MAIO,774,,SANTO ANTONIO,17202-180,ETANOL,06/08/2026,"3,79",,R$ / litro,IPIRANGA
SE,SP,MOGI DAS CRUZES,AUTO POSTO CHACARA JAFET LTDA, 12.770.880/0001-64,AVENIDA HENRIQUE EROLES,876,,ALTO DO IPIRANGA,08730-590,GASOLINA,06/08/2026,"6,29",,R$ / litro,VIBRA
SE,SP,MOGI DAS CRUZES,AUTO POSTO CHACARA JAFET LTDA, 12.770.880/0001-64,AVENIDA HENRIQUE EROLES,876,,ALTO DO IPIRANGA,08730-590,GASOLINA ADITIVADA,06/08/2026,"6,49",,R$ / litro,VIBRA
SE,SP,MOGI DAS CRUZES,AUTO POSTO CHACARA JAFET LTDA, 12.770.880/0001-64,AVENIDA HENRIQUE EROLES,876,,ALTO DO IPIRANGA,08730-590,ETANOL,06/08/2026,"3,57",,R$ / litro,VIBRA
SE,SP,SUZANO,AUTO POSTO MIGUEL BADRA LTDA, 11.499.744/0001-19,RUA UM,51,,MIGUEL BADRA,08690-000,GASOLINA,06/08/2026,"6,04",,R$ / litro,BRANCA
SE,SP,SUZANO,AUTO POSTO MIGUEL BADRA LTDA, 11.499.744/0001-19,RUA UM,51,,MIGUEL BADRA,08690-000,ETANOL,06/08/2026,"3,39",,R$ / litro,BRANCA
SE,SP,TUPA,CAETES - COMERCIO DE COMBUSTIVEIS LTDA, 13.699.089/0001-78,RUA CAETES,1205,,CENTRO,17600-410,GASOLINA,06/08/2026,"6,49",,R$ / litro,BRANCA
SE,SP,TUPA,CAETES - COMERCIO DE COMBUSTIVEIS LTDA, 13.699.089/0001-78,RUA CAETES,1205,,CENTRO,17600-410,ETANOL,06/08/2026,"3,39",,R$ / litro,BRANCA
SE,SP,SUZANO,AUTO POSTO GARIJO LTDA, 11.853.518/0001-94,AVENIDA GUILHERME GARIJO,1405,,CENTRO,08695-010,GASOLINA,06/08/2026,"6,59",,R$ / litro,IPIRANGA
SE,SP,SUZANO,AUTO POSTO GARIJO LTDA, 11.853.518/0001-94,AVENIDA GUILHERME GARIJO,1405,,CENTRO,08695-010,GASOLINA ADITIVADA,06/08/2026,"6,79",,R$ / litro,IPIRANGA
SE,SP,SUZANO,AUTO POSTO GARIJO LTDA, 11.853.518/0001-94,AVENIDA GUILHERME GARIJO,1405,,CENTRO,08695-010,ETANOL,06/08/2026,"3,99",,R$ / litro,IPIRANGA
SE,SP,RIBEIRAO PIRES,AUTO POSTO AVENIDA CAPITÃO LTDA - EPP, 14.261.931/0001-58,RUA CAPITAO JOSE GALLO,620,,CENTRO,09400-080,GASOLINA,06/08/2026,"6,29",,R$ / litro,IPIRANGA
SE,SP,RIBEIRAO PIRES,AUTO POSTO AVENIDA CAPITÃO LTDA - EPP, 14.261.931/0001-58,RUA CAPITAO JOSE GALLO,620,,CENTRO,09400-080,GASOLINA ADITIVADA,06/08/2026,"6,79",,R$ / litro,IPIRANGA
SE,SP,RIBEIRAO PIRES,AUTO POSTO AVENIDA CAPITÃO LTDA - EPP, 14.261.931/0001-58,RUA CAPITAO JOSE GALLO,620,,CENTRO,09400-080,ETANOL,06/08/2026,"3,59",,R$ / litro,IPIRANGA
SE,SP,POA,AUTO POSTO DINALO E IBRAHIM LTDA, 15.203.666/0001-14,AVENIDA LUCAS NOGUEIRA GARCEZ,370,,JARDIM ESTELA,08563-100,GASOLINA,06/08/2026,"6,79",,R$ / litro,VIBRA
SE,SP,POA,AUTO POSTO DINALO E IBRAHIM LTDA, 15.203.666/0001-14,AVENIDA LUCAS NOGUEIRA GARCEZ,370,,JARDIM ESTELA,08563-100,ETANOL,06/08/2026,"4,09",,R$ / litro,VIBRA
SE,SP,TABOAO DA SERRA,AUTO POSTO PARQUE ASSUNCAO LTDA ., 09.032.636/0001-90,AVENIDA FRANCISCO ETTORE PEDRO MARI,1321,,JARDIM FREI GALVAO,06753-001,GASOLINA,06/08/2026,"6,09",,R$ / litro,BRANCA
SE,SP,TABOAO DA SERRA,AUTO POSTO PARQUE ASSUNCAO LTDA ., 09.032.636/0001-90,AVENIDA FRANCISCO ETTORE PEDRO MARI,1321,,JARDIM FREI GALVAO,06753-001,GASOLINA ADITIVADA,06/08/2026,"6,19",,R$ / litro,BRANCA
SE,SP,TABOAO DA SERRA,AUTO POSTO PARQUE ASSUNCAO LTDA ., 09.032.636/0001-90,AVENIDA FRANCISCO ETTORE PEDRO MARI,1321,,JARDIM FREI GALVAO,06753-001,ETANOL,06/08/2026,"3,59",,R$ / litro,BRANCA
SE,SP,CRUZEIRO,AUTO POSTO LIDER CRUZEIRO LTDA., 15.237.666/0001-35,RUA ENGENHEIRO ANTONIO PENIDO,875,,VILA CANEVARI,12710-000,GASOLINA,06/08/2026,"6,49",,R$ / litro,IPIRANGA
SE,SP,CRUZEIRO,AUTO POSTO LIDER CRUZEIRO LTDA., 15.237.666/0001-35,RUA ENGENHEIRO ANTONIO PENIDO,875,,VILA CANEVARI,12710-000,GASOLINA ADITIVADA,06/08/2026,"6,79",,R$ / litro,IPIRANGA
SE,SP,CRUZEIRO,AUTO POSTO LIDER CRUZEIRO LTDA., 15.237.666/0001-35,RUA ENGENHEIRO ANTONIO PENIDO,875,,VILA CANEVARI,12710-000,ETANOL,06/08/2026,"3,69",,R$ / litro,IPIRANGA
SE,SP,SUZANO,AUTO POSTO VILA FIGUEIRA LTDA, 16.550.664/0001-64,AVENIDA ANTONIO MARQUES FIGUEIRA,2333,,VILA FIGUEIRA,08676-000,GASOLINA,06/08/2026,"6,09",,R$ / litro,BRANCA
SE,SP,SUZANO,AUTO POSTO VILA FIGUEIRA LTDA, 16.550.664/0001-64,AVENIDA ANTONIO MARQUES FIGUEIRA,2333,,VILA FIGUEIRA,08676-000,GASOLINA ADITIVADA,06/08/2026,"6,14",,R$ / litro,BRANCA
SE,SP,SUZANO,AUTO POSTO VILA FIGUEIRA LTDA, 16.550.664/0001-64,AVENIDA ANTONIO MARQUES FIGUEIRA,2333,,VILA FIGUEIRA,08676-000,ETANOL,06/08/2026,"3,49",,R$ / litro,BRANCA
SE,SP,COTIA,SAO PAULO DOIS COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA, 16.991.298/0001-89,AVENIDA JOSE GIORGI,62,,MOINHO VELHO,06707-100,GASOLINA,06/08/2026,"5,99",,R$ / litro,BRANCA
SE,SP,COTIA,SAO PAULO DOIS COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA, 16.991.298/0001-89,AVENIDA JOSE GIORGI,62,,MOINHO VELHO,06707-100,GASOLINA ADITIVADA,06/08/2026,"6,59",,R$ / litro,BRANCA
SE,SP,COTIA,SAO PAULO DOIS COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA, 16.991.298/0001-89,AVENIDA JOSE GIORGI,62,,MOINHO VELHO,06707-100,ETANOL,06/08/2026,"3,39",,R$ / litro,BRANCA
SE,SP,SUZANO,POSTO DE SERVICOS AUTOMOTIVOS E COMERCIO DE COMBUSTIVEIS ABU-DHABI LTDA, 17.449.816/0001-08,RUA DOUTOR PRUDENTE DE MORAES,4135,,VILA MONTE SION,08613-135,GASOLINA,06/08/2026,"6,07",,R$ / litro,IPIRANGA
SE,SP,SUZANO,POSTO DE SERVICOS AUTOMOTIVOS E COMERCIO DE COMBUSTIVEIS ABU-DHABI LTDA, 17.449.816/0001-08,RUA DOUTOR PRUDENTE DE MORAES,4135,,VILA MONTE SION,08613-135,ETANOL,06/08/2026,"3,47",,R$ / litro,IPIRANGA
SE,SP,CACAPAVA,CENTRO AUTOMOTIVO SETE ESTRELAS LTDA, 55.278.543/0003-29,AVENIDA BRASIL,480,,V A AUGUSTO LUIZ,12287-020,GASOLINA,06/08/2026,"5,99",,R$ / litro,BRANCA
SE,SP,CACAPAVA,CENTRO AUTOMOTIVO SETE ESTRELAS LTDA, 55.278.543/0003-29,AVENIDA BRASIL,480,,V A AUGUSTO LUIZ,12287-020,GASOLINA ADITIVADA,06/08/2026,"6,04",,R$ / litro,BRANCA
SE,SP,CACAPAVA,CENTRO AUTOMOTIVO SETE ESTRELAS LTDA, 55.278.543/0003-29,AVENIDA BRASIL,480,,V A AUGUSTO LUIZ,12287-020,ETANOL,06/08/2026,"3,59",,R$ / litro,BRANCA
SE,SP,EMBU DAS ARTES,MARANELLO GM AUTO POSTO LTDA., 17.052.429/0001-25,ESTRADA ITAPECERICA-CAMPO LIMPO,169,,JARDIM INDEPENDENCIA,06820-000,GASOLINA,06/08/2026,"6,99",,R$ / litro,VIBRA
SE,SP,EMBU DAS ARTES,MARANELLO GM AUTO POSTO LTDA., 17.052.429/0001-25,ESTRADA ITAPECERICA-CAMPO LIMPO,169,,JARDIM INDEPENDENCIA,06820-000,GASOLINA ADITIVADA,06/08/2026,"7,49",,R$ / litro,VIBRA
SE,SP,EMBU DAS ARTES,MARANELLO GM AUTO POSTO LTDA., 17.052.429/0001-25,ESTRADA ITAPECERICA-CAMPO LIMPO,169,,JARDIM INDEPENDENCIA,06820-000,ETANOL,06/08/2026,"3,99",,R$ / litro,VIBRA
SE,SP,LORENA,SETE ESTRELAS COMERCIO DE DERIVADOS DE PETROLEO LTDA, 00.256.893/0034-07,AVENIDA   TARGINO VILELLA NUNES,789,,VILA NUNES,12603-000,GASOLINA,06/08/2026,"6,19",,R$ / litro,BRANCA
SE,SP,LORENA,SETE ESTRELAS COMERCIO DE DERIVADOS DE PETROLEO LTDA, 00.256.893/0034-07,AVENIDA   TARGINO VILELLA NUNES,789,,VILA NUNES,12603-000,GASOLINA ADITIVADA,06/08/2026,"6,24",,R$ / litro,BRANCA
SE,SP,LORENA,SETE ESTRELAS COMERCIO DE DERIVADOS DE PETROLEO LTDA, 00.256.893/0034-07,AVENIDA   TARGINO VILELLA NUNES,789,,VILA NUNES,12603-000,ETANOL,06/08/2026,"3,79",,R$ / litro,BRANCA
SE,SP,TUPA,AUTO POSTO GUARANIS DE TUPA II LTDA., 18.518.983/0001-18,RUA GUARANIS,947,,CENTRO,17600-400,GASOLINA,06/08/2026,"6,47",,R$ / litro,VIBRA
SE,SP,TUPA,AUTO POSTO GUARANIS DE TUPA II LTDA., 18.518.983/0001-18,RUA GUARANIS,947,,CENTRO,17600-400,ETANOL,06/08/2026,"3,47",,R$ / litro,VIBRA
SE,SP,ITAPECERICA DA SERRA,CENTRAL AUTOMOTIVO DE ABASTECIMENTO BANDEIRA II LTDA., 18.781.303/0001-54,PRACA DAS BANDEIRAS,66,,CENTRO,06850-005,GASOLINA,06/08/2026,"5,97",,R$ / litro,BRANCA
SE,SP,ITAPECERICA DA SERRA,CENTRAL AUTOMOTIVO DE ABASTECIMENTO BANDEIRA II LTDA., 18.781.303/0001-54,PRACA DAS BANDEIRAS,66,,CENTRO,06850-005,GASOLINA ADITIVADA,06/08/2026,"6,19",,R$ / litro,BRANCA
SE,SP,ITAPECERICA DA SERRA,CENTRAL AUTOMOTIVO DE ABASTECIMENTO BANDEIRA II LTDA., 18.781.303/0001-54,PRACA DAS BANDEIRAS,66,,CENTRO,06850-005,ETANOL,06/08/2026,"3,39",,R$ / litro,BRANCA
SE,SP,POA,AUTO POSTO PADRE EUSTAQUIO LTDA, 19.644.825/0001-77,AVENIDA VINTE E SEIS DE MARCO,16,,CENTRO,08562-140,GASOLINA,06/08/2026,"6,59",,R$ / litro,BRANCA
SE,SP,POA,AUTO POSTO PADRE EUSTAQUIO LTDA, 19.644.825/0001-77,AVENIDA VINTE E SEIS DE MARCO,16,,CENTRO,08562-140,GASOLINA ADITIVADA,06/08/2026,"6,79",,R$ / litro,BRANCA
SE,SP,POA,AUTO POSTO PADRE EUSTAQUIO LTDA, 19.644.825/0001-77,AVENIDA VINTE E SEIS DE MARCO,16,,CENTRO,08562-140,ETANOL,06/08/2026,"3,89",,R$ / litro,BRANCA
SE,SP,JOSE BONIFACIO,AUTO POSTO TMJ - JOSE BONIFACIO LTDA., 18.921.535/0001-60,AVENIDA JOAQUIM MOREIRA DA SILVA,2875,,JARDIM PANORAMA,15200-000,GASOLINA,06/08/2026,"6,44",,R$ / litro,BRANCA
SE,SP,JOSE BONIFACIO,AUTO POSTO TMJ - JOSE BONIFACIO LTDA., 18.921.535/0001-60,AVENIDA JOAQUIM MOREIRA DA SILVA,2875,,JARDIM PANORAMA,15200-000,ETANOL,06/08/2026,"3,35",,R$ / litro,BRANCA
SE,SP,COTIA,POSTO VILA NOVA COTIA LTDA, 16.774.054/0001-44,ESTRADA PADRE INACIO,60,,JARDIM PETROPOLIS,06700-450,GASOLINA,06/08/2026,"6,69",,R$ / litro,IPIRANGA
SE,SP,COTIA,POSTO VILA NOVA COTIA LTDA, 16.774.054/0001-44,ESTRADA PADRE INACIO,60,,JARDIM PETROPOLIS,06700-450,GASOLINA ADITIVADA,06/08/2026,"6,99",,R$ / litro,IPIRANGA
SE,SP,COTIA,POSTO VILA NOVA COTIA LTDA, 16.774.054/0001-44,ESTRADA PADRE INACIO,60,,JARDIM PETROPOLIS,06700-450,ETANOL,06/08/2026,"3,99",,R$ / litro,IPIRANGA
SE,SP,VARZEA PAULISTA,SOLECAR - AUTO POSTO LTDA, 07.357.026/0001-30,AVENIDA MARGINAL DO RIO JUNDIAI,2411,,PONTE SECA,13221-800,GASOLINA,06/08/2026,"6,09",,R$ / litro,BRANCA
SE,SP,VARZEA PAULISTA,SOLECAR - AUTO POSTO LTDA, 07.357.026/0001-30,AVENIDA MARGINAL DO RIO JUNDIAI,2411,,PONTE SECA,13221-800,ETANOL,06/08/2026,"3,39",,R$ / litro,BRANCA
SE,SP,RIBEIRAO PIRES,AUTO POSTO BOA PARADA LTDA, 20.964.875/0001-10,RUA CAPITAO JOSE GALLO,720,,CENTRO,09400-080,ETANOL,06/08/2026,"3,39",,R$ / litro,VIBRA
SE,SP,RIBEIRAO PIRES,AUTO POSTO BOA PARADA LTDA, 20.964.875/0001-10,RUA CAPITAO JOSE GALLO,720,,CENTRO,09400-080,GASOLINA,06/08/2026,"6,29",,R$ / litro,VIBRA
SE,SP,RIBEIRAO PIRES,AUTO POSTO BOA PARADA LTDA, 20.964.875/0001-10,RUA CAPITAO JOSE GALLO,720,,CENTRO,09400-080,GASOLINA ADITIVADA,06/08/2026,"6,59",,R$ / litro,VIBRA
SE,SP,OLIMPIA,AUTO POSTO PUTTINI LTDA, 20.419.205/0001-13,AVENIDA AURORA FORTI NEVES,499,QUADRA: 16; LOTE: 13A;,JARDIM GLORIA,15400-000,GASOLINA,06/08/2026,"6,69",,R$ / litro,NEXTA
SE,SP,OLIMPIA,AUTO POSTO PUTTINI LTDA, 20.419.205/0001-13,AVENIDA AURORA FORTI NEVES,499,QUADRA: 16; LOTE: 13A;,JARDIM GLORIA,15400-000,GASOLINA ADITIVADA,06/08/2026,"6,86",,R$ / litro,NEXTA
SE,SP,OLIMPIA,AUTO POSTO PUTTINI LTDA, 20.419.205/0001-13,AVENIDA AURORA FORTI NEVES,499,QUADRA: 16; LOTE: 13A;,JARDIM GLORIA,15400-000,ETANOL,06/08/2026,"3,59",,R$ / litro,NEXTA
SE,SP,CARAGUATATUBA,AUTO POSTO ELEVEN LTDA, 10.655.049/0001-36,AVENIDA JOSE HERCULANO,4860,,PONTAL DE SANTA MARINA,11672-031,GASOLINA,06/08/2026,"6,79",,R$ / litro,IPIRANGA
SE,SP,CARAGUATATUBA,AUTO POSTO ELEVEN LTDA, 10.655.049/0001-36,AVENIDA JOSE HERCULANO,4860,,PONTAL DE SANTA MARINA,11672-031,GASOLINA ADITIVADA,06/08/2026,"6,94",,R$ / litro,IPIRANGA
SE,SP,CARAGUATATUBA,AUTO POSTO ELEVEN LTDA, 10.655.049/0001-36,AVENIDA JOSE HERCULANO,4860,,PONTAL DE SANTA MARINA,11672-031,ETANOL,06/08/2026,"4,19",,R$ / litro,IPIRANGA
SE,SP,CARAGUATATUBA,AUTO POSTO PRAIA DE SAO FRANCISCO LTDA, 04.736.440/0003-24,AVENIDA MARECHAL FLORIANO PEIXOTO,20,,POIARES,11673-000,GASOLINA ADITIVADA,06/08/2026,"6,89",,R$ / litro,RAIZEN
SE,SP,CARAGUATATUBA,AUTO POSTO PRAIA DE SAO FRANCISCO LTDA, 04.736.440/0003-24,AVENIDA MARECHAL FLORIANO PEIXOTO,20,,POIARES,11673-000,ETANOL,06/08/2026,"4,29",,R$ / litro,RAIZEN
SE,SP,OLIMPIA,DAVID DE OLIVEIRA COMERCIO DE COMBUSTIVEIS LTDA, 21.614.653/0001-30,RUA DAVID DE OLIVEIRA,21,,PATRIMONIO DE SAO JOAO BATISTA,15400-009,GASOLINA,06/08/2026,"6,69",,R$ / litro,BRANCA
SE,SP,OLIMPIA,DAVID DE OLIVEIRA COMERCIO DE COMBUSTIVEIS LTDA, 21.614.653/0001-30,RUA DAVID DE OLIVEIRA,21,,PATRIMONIO DE SAO JOAO BATISTA,15400-009,GASOLINA ADITIVADA,06/08/2026,"6,79",,R$ / litro,BRANCA
SE,SP,OLIMPIA,DAVID DE OLIVEIRA COMERCIO DE COMBUSTIVEIS LTDA, 21.614.653/0001-30,RUA DAVID DE OLIVEIRA,21,,PATRIMONIO DE SAO JOAO BATISTA,15400-009,ETANOL,06/08/2026,"3,34",,R$ / litro,BRANCA
SE,SP,CACAPAVA,AUTO POSTO CELSAO LTDA, 22.734.473/0001-55,RUA ANTONIO GUEDES TAVARES,12,,VILA MENINO JESUS,12289-010,ETANOL,06/08/2026,"4,79",,R$ / litro,RAIZEN
SE,SP,CACAPAVA,AUTO POSTO CELSAO LTDA, 22.734.473/0001-55,RUA ANTONIO GUEDES TAVARES,12,,VILA MENINO JESUS,12289-010,GASOLINA,06/08/2026,"6,69",,R$ / litro,RAIZEN
SE,SP,CACAPAVA,AUTO POSTO CELSAO LTDA, 22.734.473/0001-55,RUA ANTONIO GUEDES TAVARES,12,,VILA MENINO JESUS,12289-010,GASOLINA ADITIVADA,06/08/2026,"6,89",,R$ / litro,RAIZEN
SE,SP,MARILIA,AUTO POSTO EXPRESS DE MARILIA LTDA, 20.303.069/0001-00,RUA ERNESTINA RAVANELLI,196,,JARDIM FONTANELLI,17502-510,GASOLINA,06/08/2026,"6,27",,R$ / litro,BRANCA
SE,SP,MARILIA,AUTO POSTO EXPRESS DE MARILIA LTDA, 20.303.069/0001-00,RUA ERNESTINA RAVANELLI,196,,JARDIM FONTANELLI,17502-510,GASOLINA ADITIVADA,06/08/2026,"6,27",,R$ / litro,BRANCA
SE,SP,MARILIA,AUTO POSTO EXPRESS DE MARILIA LTDA, 20.303.069/0001-00,RUA ERNESTINA RAVANELLI,196,,JARDIM FONTANELLI,17502-510,ETANOL,06/08/2026,"3,37",,R$ / litro,BRANCA
SE,SP,JOSE BONIFACIO,AUTO POSTO TAKAO JOSE BONIFACIO LTDA, 21.350.801/0001-57,RODOVIA SP 425 - ASSIS CHATEAUBRIAND,S/N,KM 232+206 METROS,ZONA RURAL,15200-000,GASOLINA,06/08/2026,"6,29",,R$ / litro,BRANCA
SE,SP,JOSE BONIFACIO,AUTO POSTO TAKAO JOSE BONIFACIO LTDA, 21.350.801/0001-57,RODOVIA SP 425 - ASSIS CHATEAUBRIAND,S/N,KM 232+206 METROS,ZONA RURAL,15200-000,ETANOL,06/08/2026,"3,09",,R$ / litro,BRANCA
SE,SP,JOSE BONIFACIO,AUTO POSTO SÃO JOSÃ JB LTDA, 22.938.910/0001-52,RUA SANTOS DUMONT,225,,SÃO JOSÃ,15200-000,GASOLINA,06/08/2026,"6,59",,R$ / litro,IPIRANGA
SE,SP,JOSE BONIFACIO,AUTO POSTO SÃO JOSÃ JB LTDA, 22.938.910/0001-52,RUA SANTOS DUMONT,225,,SÃO JOSÃ,15200-000,GASOLINA ADITIVADA,06/08/2026,"6,74",,R$ / litro,IPIRANGA
SE,SP,JOSE BONIFACIO,AUTO POSTO SÃO JOSÃ JB LTDA, 22.938.910/0001-52,RUA SANTOS DUMONT,225,,SÃO JOSÃ,15200-000,ETANOL,06/08/2026,"3,59",,R$ / litro,IPIRANGA
SE,SP,GUARATINGUETA,REDE DOM PEDRO DE POSTOS LTDA., 20.415.295/0031-90,RODOVIA PRESIDENTE DUTRA (BR-116),S/N,KM: 58;,VILA SAO JOSE,12522-640,GASOLINA,06/08/2026,"6,29",,R$ / litro,IPIRANGA
SE,SP,GUARATINGUETA,REDE DOM PEDRO DE POSTOS LTDA., 20.415.295/0031-90,RODOVIA PRESIDENTE DUTRA (BR-116),S/N,KM: 58;,VILA SAO JOSE,12522-640,ETANOL,06/08/2026,"3,89",,R$ / litro,IPIRANGA
SE,SP,BIRIGUI,REDE BRISAS PREMIUM COMERCIO DE COMBUSTIVEIS LTDA, 24.786.919/0001-10,AVENIDA NELSON CALIXTO,458,,NOVO PARQUE SAO VICENTE,16200-320,GASOLINA,06/08/2026,"6,59",,R$ / litro,RAIZEN
SE,SP,BIRIGUI,REDE BRISAS PREMIUM COMERCIO DE COMBUSTIVEIS LTDA, 24.786.919/0001-10,AVENIDA NELSON CALIXTO,458,,NOVO PARQUE SAO VICENTE,16200-320,GASOLINA ADITIVADA,06/08/2026,"7,19",,R$ / litro,RAIZEN
SE,SP,BIRIGUI,REDE BRISAS PREMIUM COMERCIO DE COMBUSTIVEIS LTDA, 24.786.919/0001-10,AVENIDA NELSON CALIXTO,458,,NOVO PARQUE SAO VICENTE,16200-320,ETANOL,06/08/2026,"3,29",,R$ / litro,RAIZEN
SE,SP,IBITINGA,COOPERCITRUS COOPERATIVA DE PRODUTORES RURAIS, 45.236.791/0127-93,AVENIDA DAS BORDADEIRAS,955,BLOCO: 3;,JARDIM DOS BORDADOS,14944-074,GASOLINA,06/08/2026,"6,39",,R$ / litro,RAIZEN
SE,SP,IBITINGA,COOPERCITRUS COOPERATIVA DE PRODUTORES RURAIS, 45.236.791/0127-93,AVENIDA DAS BORDADEIRAS,955,BLOCO: 3;,JARDIM DOS BORDADOS,14944-074,GASOLINA ADITIVADA,06/08/2026,"6,69",,R$ / litro,RAIZEN
SE,SP,IBITINGA,COOPERCITRUS COOPERATIVA DE PRODUTORES RURAIS, 45.236.791/0127-93,AVENIDA DAS BORDADEIRAS,955,BLOCO: 3;,JARDIM DOS BORDADOS,14944-074,ETANOL,06/08/2026,"3,59",,R$ / litro,RAIZEN
SE,SP,COTIA,AUTO POSTO PORTAL DO CAPUAVA LTDA, 09.685.941/0001-80,ESTRADA DO CAPUAVA,4560,,PAISAGEM RENOIR,06715-410,GASOLINA,06/08/2026,"6,24",,R$ / litro,BRANCA
SE,SP,COTIA,AUTO POSTO PORTAL DO CAPUAVA LTDA, 09.685.941/0001-80,ESTRADA DO CAPUAVA,4560,,PAISAGEM RENOIR,06715-410,GASOLINA ADITIVADA,06/08/2026,"6,44",,R$ / litro,BRANCA
SE,SP,COTIA,AUTO POSTO PORTAL DO CAPUAVA LTDA, 09.685.941/0001-80,ESTRADA DO CAPUAVA,4560,,PAISAGEM RENOIR,06715-410,ETANOL,06/08/2026,"3,49",,R$ / litro,BRANCA
SE,SP,IBITINGA,ESQUINA UM AUTO POSTO EIRELI, 23.351.548/0001-81,AVENIDA CAROLINA GERETTO DALL'ACQUA,1260,,CENTRO,14940-000,GASOLINA,06/08/2026,"6,49",,R$ / litro,IPIRANGA
SE,SP,IBITINGA,ESQUINA UM AUTO POSTO EIRELI, 23.351.548/0001-81,AVENIDA CAROLINA GERETTO DALL'ACQUA,1260,,CENTRO,14940-000,GASOLINA ADITIVADA,06/08/2026,"6,69",,R$ / litro,IPIRANGA
SE,SP,IBITINGA,ESQUINA UM AUTO POSTO EIRELI, 23.351.548/0001-81,AVENIDA CAROLINA GERETTO DALL'ACQUA,1260,,CENTRO,14940-000,ETANOL,06/08/2026,"3,69",,R$ / litro,IPIRANGA
SE,SP,COTIA,POSTO DE SERVICOS PICA PAU LTDA, 18.616.914/0001-47,RUA INDIA,165,,OUTEIRO DE PASSARGADA,06719-660,GASOLINA,06/08/2026,"6,29",,R$ / litro,VIBRA
SE,SP,COTIA,POSTO DE SERVICOS PICA PAU LTDA, 18.616.914/0001-47,RUA INDIA,165,,OUTEIRO DE PASSARGADA,06719-660,GASOLINA ADITIVADA,06/08/2026,"6,59",,R$ / litro,VIBRA
SE,SP,COTIA,POSTO DE SERVICOS PICA PAU LTDA, 18.616.914/0001-47,RUA INDIA,165,,OUTEIRO DE PASSARGADA,06719-660,ETANOL,06/08/2026,"3,69",,R$ / litro,VIBRA
