UF,Município,CEP,Qtd. Veículos,Combustível Veículo,Potência Veículo,"Frota de veículos, por tipo e com placa, segundo os Municípios da Federação - JULHO/2026",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,"Frota de veículos, por tipo e com placa, segundo as Grandes Regiões e Unidades da Federação - JUL/2026",Ano Modelo,Ano Fabricação CRV,Marca Modelo,Ano Fabricação Veículo CRV
,,,,,,,,132323836,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,UF,MUNICIPIO,TOTAL,AUTOMOVEL,BONDE,CAMINHAO,CAMINHAO TRATOR,CAMINHONETE,CAMIONETA,CHASSI PLATAF,CICLOMOTOR,MICRO-ONIBUS,MOTOCICLETA,MOTONETA,ONIBUS,QUADRICICLO,REBOQUE,SEMI-REBOQUE,SIDE-CAR,OUTROS,TRATOR ESTEI,TRATOR RODAS,TRICICLO,UTILITARIO,,,,,
,,,,,,UF,MUNICIPIO,TOTAL,AUTOMOVEL,BONDE,CAMINHAO,CAMINHAO TRATOR,CAMINHONETE,CAMIONETA,CHASSI PLATAF,CICLOMOTOR,MICRO-ONIBUS,MOTOCICLETA,MOTONETA,ONIBUS,QUADRICICLO,REBOQUE,SEMI-REBOQUE,SIDE-CAR,OUTROS,TRATOR ESTEI,TRATOR RODAS,TRICICLO,UTILITARIO,,,,,
,,,,,,SP,ITAI,17792,10072,0,678,212,1853,734,0,8,92,2178,495,246,0,669,301,15,27,0,3,5,204,,,,,
,,,,,,SP,ITAJOBI,15018,7909,0,711,147,1802,501,0,41,40,2386,523,93,0,551,142,0,24,0,0,2,146,,,,,
,,,,,,SP,ITAJU,2111,1186,0,99,18,258,89,0,3,13,267,27,40,0,76,15,2,5,0,0,1,12,,,,,
,,,,,,SP,ITANHAEM,63886,35363,0,1389,270,3621,3110,0,173,402,13861,2825,160,0,1552,243,5,72,2,38,38,762,,,,,
,,,,,,SP,ITAOCA,1488,717,0,43,0,133,47,0,3,14,454,24,11,0,27,0,0,2,0,0,2,11,,,,,
,,,,,,SP,ITAPECERICA DA SERRA,102016,58008,0,2553,977,6126,4770,0,51,704,20663,3987,812,0,793,1184,1,128,0,50,16,1193,,,,,
,,,,,,SP,ITAPETININGA,124549,62680,0,3265,809,8453,4668,0,580,436,27544,10035,633,0,2874,1088,2,259,0,45,56,1122,,,,,
,,,,,,SP,ITAPEVA,75502,37870,0,2413,1348,6148,2624,0,36,438,15075,3873,580,0,1944,2303,4,134,0,11,17,684,,,,,
,,,,,,SP,ITAPEVI,132348,78269,0,2315,722,7256,5422,0,62,555,29490,5327,197,0,820,656,0,116,0,43,44,1054,,,,,
,,,,,,SP,ITAPIRA,68405,32937,0,1901,304,4745,3268,0,841,152,17883,3630,182,0,862,415,16,246,0,5,14,1004,,,,,
,,,,,,SP,ITAPIRAPUA PAULISTA,2063,889,0,56,0,237,62,0,0,25,680,33,27,0,34,0,0,1,0,2,1,16,,,,,
,,,,,,SP,ITAPOLIS,39278,20678,0,1437,346,3937,1588,0,278,175,6859,1495,306,0,1112,446,7,128,0,3,37,446,,,,,
,,,,,,SP,ITAPORANGA,9440,4993,0,307,158,879,284,0,8,26,1769,297,95,0,305,211,0,20,0,2,9,77,,,,,
,,,,,,SP,ITAPUI,9280,4965,0,527,48,681,400,1,106,43,1570,518,76,0,184,64,2,17,0,0,4,74,,,,,
,,,,,,SP,ITAPURA,2228,1322,0,48,7,164,50,0,2,12,358,61,28,0,169,7,0,0,0,0,0,0,,,,,
,,,,,,SP,ITAQUAQUECETUBA,179149,114296,0,3785,961,10857,8615,0,440,552,30744,3629,554,0,1411,1417,0,85,1,115,51,1636,,,,,
,,,,,,SP,ITARARE,30898,16593,0,1069,374,2207,1296,0,233,94,6226,1121,279,0,629,463,1,44,0,4,15,250,,,,,
,,,,,,SP,ITARIRI,6650,3336,0,471,76,588,288,0,4,77,1225,213,50,0,162,82,1,8,0,4,2,63,,,,,
,,,,,,SP,ITATIBA,103145,60743,0,2726,602,8084,5457,0,97,286,16690,3767,355,2,1354,802,2,258,0,21,24,1875,,,,,
,,,,,,SP,ITATINGA,12605,7495,0,313,137,1106,508,0,18,73,1748,360,167,0,368,181,1,11,0,1,5,113,,,,,
,,,,,,SP,ITIRAPINA,11701,6610,0,478,162,925,523,0,72,81,1627,384,81,0,395,218,1,31,0,1,6,106,,,,,
,,,,,,SP,ITIRAPUA,3815,2414,0,104,8,381,159,0,5,16,541,37,29,0,68,15,0,4,0,0,1,33,,,,,
,,,,,,SP,ITOBI,5790,3003,0,224,37,485,246,0,13,31,1304,150,140,0,67,38,2,8,0,0,3,39,,,,,
,,,,,,SP,ITU,151302,85126,0,4221,1297,11128,7397,0,378,584,27453,5111,809,0,2366,2255,1,326,0,45,83,2722,,,,,
,,,,,,SP,ITUPEVA,56736,30492,0,1988,1851,4839,2609,0,148,163,8957,1503,182,0,784,1933,1,68,0,9,31,1178,,,,,
,,,,,,SP,ITUVERAVA,32219,16520,0,748,473,2708,1240,0,560,85,5075,2495,204,0,875,710,3,68,0,1,9,445,,,,,
,,,,,,SP,JABORANDI,4996,2246,0,223,93,427,200,0,28,10,948,447,74,0,144,109,0,1,0,0,1,45,,,,,
,,,,,,SP,JABOTICABAL,67711,33200,0,2283,323,5666,2726,1,921,128,12923,4993,199,0,2173,592,6,438,0,15,25,1099,,,,,
,,,,,,SP,JACAREI,172599,107460,0,3104,1226,10441,8246,0,334,615,28983,3861,355,0,2826,1910,2,522,2,139,47,2526,,,,,
,,,,,,SP,JACI,6266,3093,0,284,73,805,185,0,5,8,1114,234,16,0,299,89,0,3,0,0,1,57,,,,,
,,,,,,SP,JACUPIRANGA,11194,5264,0,445,151,783,408,0,10,74,2454,448,442,0,353,202,2,49,0,3,1,105,,,,,
,,,,,,SP,JAGUARIUNA,51996,27796,0,1265,223,3701,2488,0,143,94,11196,2777,155,1,841,239,2,171,0,13,9,882,,,,,
,,,,,,SP,JALES,54189,23736,0,1376,408,4596,1599,0,888,71,11872,5333,119,0,2575,756,30,187,0,5,23,615,,,,,
,,,,,,SP,JAMBEIRO,4062,2302,0,167,29,447,183,0,5,54,548,29,15,0,102,42,0,6,1,7,50,75,,,,,
,,,,,,SP,JANDIRA,72862,42969,0,1277,389,4274,3555,0,46,335,15044,2815,164,0,504,364,0,59,0,17,15,1035,,,,,
,,,,,,SP,JARDINOPOLIS,32216,17349,0,1299,285,2798,1258,0,414,142,4988,1594,196,0,794,664,1,82,0,1,14,337,,,,,
,,,,,,SP,JARINU,28647,16771,0,734,86,2441,1382,0,19,133,5388,568,63,0,556,86,2,43,0,2,8,365,,,,,
,,,,,,SP,JAU,120528,63027,0,2697,669,8181,6220,4,854,377,24502,8164,503,0,2537,911,9,417,0,26,38,1392,,,,,
,,,,,,SP,JERIQUARA,2477,1441,0,78,60,258,115,0,4,14,309,18,27,0,87,34,2,2,0,0,0,28,,,,,
,,,,,,SP,JOANOPOLIS,12935,6648,0,570,36,1249,450,0,9,56,2925,541,28,0,216,48,1,4,0,3,6,145,,,,,
,,,,,,SP,JOAO RAMALHO,2411,1478,0,40,11,237,76,0,1,19,353,52,63,0,52,10,0,4,0,1,1,13,,,,,
,,,,,,SP,JOSE BONIFACIO,37024,16318,0,1150,627,3201,1027,0,168,87,8094,2965,229,0,1630,1011,6,94,0,0,13,404,,,,,
,,,,,,SP,JULIO MESQUITA,2235,1454,0,46,4,158,92,0,0,8,291,28,33,0,100,8,0,4,0,0,0,9,,,,,
,,,,,,SP,JUMIRIM,2153,1216,0,144,20,244,77,0,4,18,284,20,5,0,57,33,0,0,0,13,1,17,,,,,
,,,,,,SP,JUNDIAI,388939,237124,0,8055,4175,26645,22165,0,366,834,55758,10568,1313,0,5043,6918,3,796,2,237,96,8841,,,,,
,,,,,,SP,JUNQUEIROPOLIS,15604,8164,0,601,123,1243,477,0,98,34,2805,861,185,0,593,233,1,28,0,0,11,147,,,,,
,,,,,,SP,JUQUIA,10229,5545,0,498,78,797,408,0,5,63,1947,370,72,0,285,59,0,28,0,7,5,62,,,,,
,,,,,,SP,JUQUITIBA,20711,12370,0,744,85,1542,1320,0,7,159,3399,257,124,0,329,103,1,19,0,9,8,235,,,,,
,,,,,,SP,LAGOINHA,4579,2065,0,181,6,472,195,0,6,23,1457,55,21,0,45,8,0,4,0,3,2,36,,,,,
,,,,,,SP,LARANJAL PAULISTA,22573,12337,0,903,184,2021,1052,0,35,93,3507,889,372,0,588,210,3,82,0,1,12,284,,,,,
,,,,,,SP,LAVINIA,3382,1682,0,92,29,352,106,0,10,8,696,172,26,0,129,51,0,2,0,0,2,25,,,,,
,,,,,,SP,LAVRINHAS,4322,2490,0,94,21,267,176,0,16,19,1041,78,11,0,59,9,1,8,0,1,3,28,,,,,
,,,,,,SP,LEME,89282,42600,0,2677,800,6516,3355,0,1312,264,20375,7294,775,0,1252,1013,8,133,0,15,29,864,,,,,
,,,,,,SP,LENCOIS PAULISTA,61721,31967,0,2175,917,4646,2330,7,271,302,10671,3425,494,0,1786,1893,6,146,0,28,21,636,,,,,
,,,,,,SP,LIMEIRA,265298,146825,0,5269,3647,19151,12361,0,722,966,49533,10896,741,2,3801,5733,8,1408,0,53,65,4117,,,,,
,,,,,,SP,LINDOIA,6676,3736,0,245,26,580,241,0,3,24,1331,236,31,0,92,49,0,11,0,1,3,67,,,,,
,,,,,,SP,LINS,69687,34223,0,1470,2046,3508,2418,0,227,134,13525,5193,229,0,2533,3215,19,138,0,20,9,780,,,,,
,,,,,,SP,LORENA,56042,31758,0,1015,213,3109,2634,0,151,207,12903,2078,68,0,759,290,3,115,0,17,21,701,,,,,
,,,,,,SP,LOURDES,1404,782,0,33,1,118,36,0,1,3,295,76,17,0,31,2,0,3,0,0,2,4,,,,,
,,,,,,SP,LOUVEIRA,42638,22793,0,1155,611,3276,1706,0,31,152,9839,1155,111,0,462,627,0,45,0,4,7,664,,,,,
,,,,,,SP,LUCELIA,15010,8046,0,374,264,1087,389,0,34,30,2775,814,241,0,385,412,0,30,0,0,8,121,,,,,
,,,,,,SP,LUCIANOPOLIS,1660,1009,0,54,19,200,62,0,0,12,186,9,28,0,43,20,0,6,0,0,0,12,,,,,
,,,,,,SP,LUIS ANTONIO,9079,5168,0,290,215,643,346,0,28,63,982,258,233,0,292,413,2,20,0,1,2,123,,,,,
,,,,,,SP,LUIZIANIA,2883,1563,0,93,20,285,67,0,5,12,527,107,57,0,96,29,0,3,0,0,2,17,,,,,
,,,,,,SP,LUPERCIO,2272,1425,0,54,7,170,109,0,5,10,370,21,33,0,43,8,0,3,0,0,3,11,,,,,
,,,,,,SP,LUTECIA,1825,1078,0,67,6,218,81,0,1,16,229,30,21,0,60,5,0,2,0,0,0,11,,,,,
,,,,,,SP,MACATUBA,13013,7451,0,434,167,954,438,0,88,44,1965,533,108,0,515,184,0,50,0,1,2,79,,,,,
,,,,,,SP,MACAUBAL,6533,3643,0,177,32,624,212,0,19,24,1075,268,30,0,323,43,1,15,0,0,3,44,,,,,
,,,,,,SP,MACEDONIA,2689,1449,0,53,21,333,79,0,2,7,440,84,25,0,124,40,0,6,0,0,2,24,,,,,
,,,,,,SP,MAGDA,2622,1501,0,131,37,295,83,0,3,14,284,54,20,0,133,41,0,11,0,0,0,15,,,,,
,,,,,,SP,MAIRINQUE,39592,24413,0,695,135,2904,1697,0,27,128,7346,974,176,0,514,118,1,51,0,27,16,370,,,,,
,,,,,,SP,MAIRIPORA,68341,40469,0,2059,400,5489,3661,0,36,294,10989,1832,163,0,1073,385,1,72,0,65,60,1293,,,,,
,,,,,,SP,MANDURI,8192,4719,0,306,62,762,252,0,9,65,1192,197,134,0,310,97,2,22,0,3,0,60,,,,,
,,,,,,SP,MARABA PAULISTA,2271,1226,0,64,1,271,74,0,0,7,451,49,28,0,77,3,0,6,0,2,0,12,,,,,
,,,,,,SP,MARACAI,10688,5544,0,364,155,823,350,0,56,60,2163,449,60,0,377,211,0,25,0,2,8,41,,,,,
,,,,,,SP,MARAPOAMA,3780,1405,0,201,54,442,95,0,9,9,504,74,24,0,511,414,0,1,0,1,1,35,,,,,
,,,,,,SP,MARIAPOLIS,2098,1232,0,52,6,209,42,0,3,7,355,79,37,0,49,7,0,5,0,0,0,15,,,,,
,,,,,,SP,MARILIA,199026,107255,0,3741,1422,12808,8787,0,928,434,41954,12149,565,0,3376,1660,51,957,0,11,43,2885,,,,,
,,,,,,SP,MARINOPOLIS,1551,791,0,71,0,167,32,0,3,7,250,77,12,0,127,3,0,4,0,0,0,7,,,,,
,,,,,,SP,MARTINOPOLIS,18109,10084,0,552,192,1588,573,0,10,61,2713,1030,170,0,645,305,0,38,0,2,6,140,,,,,
,,,,,,SP,MATAO,78167,40974,0,1795,851,5758,3005,0,555,128,15946,3851,474,0,2290,1304,11,250,0,6,32,937,,,,,
,,,,,,SP,MAUA,275157,178438,0,4317,1181,12164,13426,0,159,1148,48456,7887,1545,0,1588,1645,8,288,4,88,59,2756,,,,,
,,,,,,SP,MENDONCA,4842,2468,0,174,106,483,145,0,2,8,656,165,36,0,382,179,1,7,0,1,1,28,,,,,
,,,,,,SP,MERIDIANO,4023,1850,0,197,147,342,105,0,6,11,532,128,21,0,402,258,0,8,0,0,2,14,,,,,
,,,,,,SP,MESOPOLIS,1351,734,0,21,7,116,30,0,5,14,239,42,23,0,104,10,0,4,0,0,0,2,,,,,
,,,,,,SP,MIGUELOPOLIS,14155,7780,0,302,81,1107,540,0,170,24,1961,1156,111,0,596,136,4,26,0,3,4,154,,,,,
,,,,,,SP,MINEIROS DO TIETE,8517,5158,0,265,132,606,398,3,36,35,1090,177,61,0,309,173,2,19,0,3,2,48,,,,,
,,,,,,SP,MIRA ESTRELA,2360,1297,0,65,4,350,69,0,1,8,285,44,39,0,171,5,0,6,0,0,0,16,,,,,
,,,,,,SP,MIRACATU,12045,5981,0,831,201,1010,405,0,4,68,2554,416,31,0,339,105,0,16,0,6,6,72,,,,,
,,,,,,SP,MIRANDOPOLIS,21493,10233,0,535,450,1771,641,0,108,46,4413,1307,187,0,851,733,5,19,0,0,16,178,,,,,
,,,,,,SP,MIRANTE DO PARANAPANEMA,11335,5894,0,420,134,1107,273,0,5,62,2275,289,118,0,473,221,1,14,0,2,4,43,,,,,
,,,,,,SP,MIRASSOL,56169,28719,0,1455,384,4960,2465,0,309,85,11317,2723,150,0,1911,606,2,88,0,11,16,968,,,,,
,,,,,,SP,MIRASSOLANDIA,3311,1818,0,119,7,375,93,0,0,17,630,45,20,0,160,8,0,3,0,0,0,16,,,,,
,,,,,,SP,MOCOCA,54772,29166,0,1430,551,4055,2088,0,300,161,10985,3310,369,0,880,744,0,107,5,25,7,589,,,,,
,,,,,,SP,MOGI DAS CRUZES,305371,189398,0,6598,1644,19747,17860,1,425,1075,38830,7220,1944,0,5254,8378,6,457,5,254,68,6207,,,,,
,,,,,,SP,MOGI-GUACU,142388,73475,0,2653,1726,9066,5371,0,772,542,33205,7927,493,1,2083,2584,5,642,1,14,30,1798,,,,,
,,,,,,SP,MOGI-MIRIM,87654,45992,0,2330,357,7031,3685,0,513,269,18751,4198,361,0,1699,391,4,338,1,6,27,1701,,,,,
,,,,,,SP,MOMBUCA,2886,1621,0,131,67,257,87,0,3,8,452,53,23,0,96,66,0,3,0,0,0,19,,,,,
,,,,,,SP,MONCOES,2085,880,0,91,45,227,57,0,1,5,290,34,19,0,181,238,0,4,0,0,0,13,,,,,
,,,,,,SP,MONGAGUA,32579,19033,0,587,139,1886,1844,0,77,143,6320,1139,118,0,702,117,1,14,0,26,52,381,,,,,
,,,,,,SP,MONTE ALEGRE DO SUL,7721,3797,0,294,19,746,394,0,7,56,1839,221,53,0,113,22,0,11,0,3,8,138,,,,,
,,,,,,SP,MONTE ALTO,47752,20754,0,1718,273,3767,1895,0,335,101,12318,4860,120,0,746,221,3,180,0,3,20,438,,,,,
,,,,,,SP,MONTE APRAZIVEL,19885,10475,0,686,177,1920,788,0,120,71,3261,583,330,0,905,266,5,46,0,29,16,207,,,,,
,,,,,,SP,MONTE AZUL PAULISTA,16783,8385,0,588,121,1734,695,0,155,64,2477,1341,237,0,550,142,0,29,0,1,6,258,,,,,
,,,,,,SP,MONTE CASTELO,3170,1716,0,118,85,286,67,0,5,13,597,61,16,0,120,63,0,2,0,1,1,19,,,,,
,,,,,,SP,MONTE MOR,46454,28363,0,1264,349,3579,1769,0,57,163,7667,1132,200,0,866,479,6,93,0,15,13,439,,,,,
,,,,,,SP,MONTEIRO LOBATO,3668,1943,0,168,71,390,152,0,2,38,645,38,19,0,41,10,0,33,0,15,60,43,,,,,
,,,,,,SP,MORRO AGUDO,22624,10102,0,743,553,1938,819,0,203,48,3375,2628,233,0,853,768,1,62,0,0,12,286,,,,,
,,,,,,SP,MORUNGABA,12845,7652,0,475,89,1215,664,0,7,63,1853,302,33,0,203,114,1,23,0,3,2,146,,,,,
,,,,,,SP,MOTUCA,2962,1676,0,155,29,273,120,0,10,10,454,38,19,0,114,30,0,19,0,0,1,14,,,,,
,,,,,,SP,MUNICIPIO NAO INFORMADO,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,,,,,
,,,,,,SP,MURUTINGA DO SUL,2958,1541,0,92,5,329,89,0,7,25,519,152,36,0,132,6,4,3,0,0,0,18,,,,,
,,,,,,SP,NANTES,1474,922,0,33,23,166,33,0,1,14,131,13,21,0,57,50,0,0,0,0,0,10,,,,,
,,,,,,SP,NARANDIBA,3428,2032,0,112,33,263,87,0,0,20,460,115,29,0,147,111,0,1,0,2,1,15,,,,,
,,,,,,SP,NATIVIDADE DA SERRA,3832,1918,0,158,9,474,167,0,5,63,868,28,14,0,86,7,0,4,0,2,2,27,,,,,
,,,,,,SP,NAZARE PAULISTA,16260,8632,0,828,140,1461,580,0,17,53,3458,328,111,0,329,128,1,19,0,8,17,150,,,,,
,,,,,,SP,NEVES PAULISTA,7205,4205,0,223,37,692,267,0,27,18,1081,178,34,0,294,59,2,5,0,0,0,83,,,,,
,,,,,,SP,NHANDEARA,8775,4871,0,205,76,929,291,0,53,23,1248,377,72,0,400,94,0,31,1,3,2,99,,,,,
,,,,,,SP,NIPOA,3788,2099,0,104,55,334,85,0,3,10,631,99,38,0,209,94,1,7,0,0,0,19,,,,,
,,,,,,SP,NOVA ALIANCA,5059,2931,0,218,29,518,144,0,12,16,751,123,19,0,220,42,1,5,0,0,0,30,,,,,
,,,,,,SP,NOVA CAMPINA,4238,2219,0,167,41,360,147,0,0,28,1006,93,26,0,81,55,0,2,0,0,0,13,,,,,
,,,,,,SP,NOVA CANAA PAULISTA,1469,889,0,33,2,139,23,0,1,13,216,24,8,0,108,4,0,6,0,0,0,3,,,,,
,,,,,,SP,NOVA CASTILHO,899,510,0,31,5,119,29,0,0,4,116,26,4,0,41,7,0,3,0,0,1,3,,,,,
,,,,,,SP,NOVA EUROPA,6997,3981,0,243,109,579,337,0,13,41,777,100,173,0,362,197,0,17,0,0,5,63,,,,,
,,,,,,SP,NOVA GRANADA,16868,8409,0,509,314,1366,519,0,134,68,3240,791,181,1,605,586,1,28,0,1,7,108,,,,,
,,,,,,SP,NOVA GUATAPORANGA,1571,918,0,52,15,120,31,0,3,8,270,33,16,0,79,15,0,3,0,0,0,8,,,,,
,,,,,,SP,NOVA INDEPENDENCIA,3197,1642,0,114,31,276,68,0,1,11,363,101,17,0,193,358,0,0,0,0,1,21,,,,,
,,,,,,SP,NOVA LUZITANIA,2179,1355,0,51,8,200,46,0,1,4,307,60,26,0,100,13,0,5,0,0,0,3,,,,,
,,,,,,SP,NOVA ODESSA,54628,32323,0,1111,270,4217,2635,0,247,160,9290,2095,184,0,784,286,1,226,0,15,14,770,,,,,
,,,,,,SP,NOVAIS,3265,1661,0,149,103,270,97,0,2,22,555,44,63,0,141,136,0,4,0,0,2,16,,,,,
,,,,,,SP,NOVO HORIZONTE,35673,17130,0,1249,491,2740,1444,0,559,90,6635,1994,481,0,1639,686,19,96,0,10,8,402,,,,,
,,,,,,SP,NUPORANGA,5771,3136,0,317,76,713,225,0,27,33,528,143,257,0,136,110,1,12,0,1,2,54,,,,,
,,,,,,SP,OCAUCU,3056,1735,0,127,21,333,131,0,1,20,461,32,41,0,94,27,2,3,0,1,3,24,,,,,
,,,,,,SP,OLEO,1705,1046,0,47,10,178,63,0,0,20,225,26,11,0,53,13,0,1,0,0,0,12,,,,,
,,,,,,SP,OLIMPIA,50167,26302,0,1085,227,4129,1961,0,256,137,9931,2979,265,0,1580,591,6,68,0,3,17,630,,,,,
,,,,,,SP,ONDA VERDE,3205,1647,0,213,50,272,96,0,6,13,422,49,43,0,266,98,1,7,0,0,0,22,,,,,
,,,,,,SP,ORIENTE,4114,2364,0,101,52,356,149,0,8,25,565,97,44,0,113,203,0,6,0,1,0,30,,,,,
,,,,,,SP,ORINDIUVA,5709,2542,0,332,53,1138,137,0,5,28,481,111,74,0,477,280,0,9,0,1,0,41,,,,,
,,,,,,SP,ORLANDIA,39222,18130,0,1134,583,2888,1594,0,555,100,7021,4394,438,0,684,931,1,100,0,29,17,623,,,,,
,,,,,,SP,OSASCO,516172,315311,0,9980,2865,29825,28893,1,319,2021,87029,20297,2862,0,3603,3313,4,1120,2,198,88,8441,,,,,
,,,,,,SP,OSCAR BRESSANE,1703,934,0,75,8,264,90,0,1,8,212,22,11,0,50,8,1,3,0,0,0,16,,,,,
,,,,,,SP,OSVALDO CRUZ,27582,13565,0,494,938,1792,906,0,265,44,5143,1714,145,0,847,1306,2,113,0,3,12,293,,,,,
,,,,,,SP,OURINHOS,91932,45582,0,2332,898,6325,3440,1,545,182,20137,7074,539,0,2332,1214,3,215,0,21,58,1034,,,,,
,,,,,,SP,OURO VERDE,5199,2954,0,160,50,443,121,0,6,12,894,194,67,0,199,71,0,10,0,1,2,15,,,,,
,,,,,,SP,OUROESTE,8921,4701,0,289,297,792,292,0,14,47,1096,505,54,0,620,130,0,15,0,4,3,62,,,,,
,,,,,,SP,PACAEMBU,8303,4818,0,223,173,704,262,0,13,32,1110,275,45,0,296,281,0,12,0,0,3,56,,,,,
,,,,,,SP,PALESTINA,8359,5001,0,229,82,855,278,0,9,21,990,189,66,0,411,163,0,5,0,0,1,59,,,,,
,,,,,,SP,PALMARES PAULISTA,6152,3448,0,127,72,453,205,0,4,14,1155,125,131,0,197,193,0,6,0,0,1,21,,,,,
,,,,,,SP,PALMEIRA D'OESTE,8589,4532,0,288,64,949,205,0,12,14,1312,413,45,0,583,90,0,27,0,1,3,51,,,,,
,,,,,,SP,PALMITAL,18224,9203,0,806,338,1791,729,0,163,52,2615,1070,66,0,706,471,7,19,0,1,18,169,,,,,
,,,,,,SP,PANORAMA,11962,5591,0,410,197,898,279,0,40,20,2550,962,31,0,552,325,1,13,0,8,6,79,,,,,
,,,,,,SP,PARAGUACU PAULISTA,35755,17816,0,953,440,2201,1141,0,88,185,6878,2947,293,0,1732,861,3,45,0,1,14,157,,,,,
,,,,,,SP,PARAIBUNA,13399,7694,0,310,26,1151,551,0,7,143,2771,153,121,0,293,29,2,21,0,0,2,125,,,,,
,,,,,,SP,PARAISO,5177,2711,0,202,90,551,145,0,6,16,547,93,118,0,478,181,0,4,0,0,0,35,,,,,
,,,,,,SP,PARANAPANEMA,14685,7711,0,785,208,1680,560,0,8,58,1874,407,128,0,759,278,4,25,0,6,4,190,,,,,
,,,,,,SP,PARANAPUA,3464,1766,0,122,18,388,95,0,10,25,621,128,37,0,199,29,5,5,0,1,1,14,,,,,
,,,,,,SP,PARAPUA,8163,4254,0,423,109,780,268,0,11,26,1246,367,75,0,348,171,0,17,0,0,4,64,,,,,
,,,,,,SP,PARDINHO,5764,3090,0,216,82,650,300,0,8,48,720,134,48,0,144,216,0,8,0,0,5,95,,,,,
,,,,,,SP,PARIQUERA-ACU,12488,6024,0,548,55,961,409,0,8,46,2931,748,40,0,491,81,7,11,0,9,8,111,,,,,
,,,,,,SP,PARISI,2124,1090,0,62,11,215,59,0,1,5,415,113,22,0,102,17,0,2,0,0,0,10,,,,,
,,,,,,SP,PATROCINIO PAULISTA,10032,5781,0,421,71,1009,382,0,10,31,1371,125,102,0,397,197,0,11,0,1,1,122,,,,,
,,,,,,SP,PAULICEIA,6973,3328,0,384,103,508,174,0,11,21,1350,354,39,0,471,175,0,5,0,1,5,44,,,,,
,,,,,,SP,PAULINIA,101382,58072,0,2761,2491,7104,5066,1,151,311,12853,1947,698,0,2379,5083,12,265,0,29,81,2078,,,,,
,,,,,,SP,PAULISTANIA,1274,702,0,45,27,174,32,0,0,19,156,20,22,0,42,29,0,1,0,0,0,5,,,,,
,,,,,,SP,PAULO DE FARIA,4886,3008,0,137,54,468,171,0,22,24,490,136,77,0,186,75,0,1,0,0,0,37,,,,,
,,,,,,SP,PEDERNEIRAS,38786,19618,0,1206,303,3000,1356,5,102,118,8686,2274,289,0,994,392,1,130,1,12,10,289,,,,,
,,,,,,SP,PEDRA BELA,6012,2988,0,339,37,697,202,0,3,17,1409,81,21,0,96,67,0,3,0,2,2,48,,,,,
,,,,,,SP,PEDRANOPOLIS,2225,1129,0,62,11,260,65,0,7,8,414,78,20,0,135,19,0,8,0,1,0,8,,,,,
,,,,,,SP,PEDREGULHO,11803,7085,0,361,36,1126,594,0,35,78,1585,169,152,0,350,38,4,27,0,0,3,160,,,,,
,,,,,,SP,PEDREIRA,42555,18582,0,893,94,3126,1916,0,78,179,13034,3425,125,0,434,117,0,60,0,2,12,478,,,,,
,,,,,,SP,PEDRINHAS PAULISTA,2676,1235,0,211,47,376,137,0,19,11,375,57,10,0,95,63,0,11,0,0,1,28,,,,,
,,,,,,SP,PEDRO DE TOLEDO,5073,2781,0,221,42,376,228,0,4,45,930,170,25,0,152,37,0,10,0,6,3,43,,,,,
,,,,,,SP,PENAPOLIS,61393,26565,0,1792,525,4533,2066,0,267,168,14185,6890,364,0,2396,820,7,96,0,2,12,705,,,,,
,,,,,,SP,PEREIRA BARRETO,20216,10016,0,457,177,1391,596,0,140,61,3558,2047,122,0,1062,393,11,34,0,2,17,132,,,,,
,,,,,,SP,PEREIRAS,5424,2948,0,321,30,490,201,0,7,19,942,177,37,0,123,67,0,13,0,1,5,43,,,,,
,,,,,,SP,PERUIBE,47865,26676,0,788,139,2948,2243,0,103,266,9684,2636,107,1,1144,141,5,65,2,43,153,721,,,,,
,,,,,,SP,PIACATU,3984,2224,0,117,50,389,119,0,6,9,657,176,30,0,104,62,0,5,0,0,0,36,,,,,
,,,,,,SP,PIEDADE,46642,23318,0,1982,262,4971,1755,0,17,186,10795,1518,113,0,898,279,1,60,0,13,4,470,,,,,
,,,,,,SP,PILAR DO SUL,28542,14032,0,1291,377,3310,866,0,23,121,6039,788,140,0,733,526,0,20,0,8,7,261,,,,,
,,,,,,SP,PINDAMONHANGABA,116376,67754,0,2108,1040,6422,5490,0,278,537,25008,3281,253,0,1856,800,12,166,3,32,38,1298,,,,,
,,,,,,SP,PINDORAMA,11023,6388,0,367,56,893,420,0,14,66,1898,330,82,0,311,80,0,9,0,0,3,106,,,,,
,,,,,,SP,PINHALZINHO,13445,7702,0,540,48,1454,578,0,15,91,2194,334,33,0,220,52,2,17,0,1,14,150,,,,,
,,,,,,SP,PIQUEROBI,2219,1234,0,81,14,257,66,0,0,13,384,61,16,0,62,23,1,1,0,1,0,5,,,,,
